 num     #instances         #bytes  class name (module)
7675:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$613/0x00000001005706c0 (jdk.crypto.ec@17.0.13)
7676:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$614/0x0000000100570900 (jdk.crypto.ec@17.0.13)
7677:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$615/0x0000000100570b40 (jdk.crypto.ec@17.0.13)
7678:             1             16  sun.security.ec.XDHKeyAgreement$$Lambda$616/0x0000000100570d60 (jdk.crypto.ec@17.0.13)
7679:             1             16  sun.security.ec.XDHKeyFactory$$Lambda$611/0x0000000100570000 (jdk.crypto.ec@17.0.13)
7680:             1             16  sun.security.ec.XDHKeyFactory$$Lambda$612/0x0000000100570240 (jdk.crypto.ec@17.0.13)
7681:             1             16  sun.security.ec.XDHKeyPairGenerator$$Lambda$609/0x00000001004aa150 (jdk.crypto.ec@17.0.13)
7682:             1             16  sun.security.ec.ed.EdDSAParameters$$Lambda$567/0x00000001004a8bb8 (jdk.crypto.ec@17.0.13)
7683:             1             16  sun.security.ec.ed.EdDSAParameters$$Lambda$568/0x00000001004a9580 (jdk.crypto.ec@17.0.13)
7684:             1             16  sun.security.ec.ed.EdDSAParameters$SHA512DigesterFactory (jdk.crypto.ec@17.0.13)
7685:             1             16  sun.security.ec.ed.EdDSAParameters$SHAKE256DigesterFactory (jdk.crypto.ec@17.0.13)
7686:             1             16  sun.security.ec.ed.EdDSASignature$$Lambda$566/0x00000001004a6a88 (jdk.crypto.ec@17.0.13)
7687:             1             16  sun.security.jca.ProviderConfig$ProviderLoader (java.base@17.0.13)
7688:             1             16  sun.security.ssl.Alert$AlertConsumer (java.base@17.0.13)
7689:             1             16  sun.security.ssl.AlpnExtension$$Lambda$608/0x00000001004e1ba8 (java.base@17.0.13)
7690:             1             16  sun.security.ssl.AlpnExtension$AlpnStringizer (java.base@17.0.13)
7691:             1             16  sun.security.ssl.AlpnExtension$CHAlpnAbsence (java.base@17.0.13)
7692:             1             16  sun.security.ssl.AlpnExtension$CHAlpnConsumer (java.base@17.0.13)
7693:             1             16  sun.security.ssl.AlpnExtension$CHAlpnProducer (java.base@17.0.13)
7694:             1             16  sun.security.ssl.CertSignAlgsExtension$CHCertSignatureSchemesConsumer (java.base@17.0.13)
7695:             1             16  sun.security.ssl.CertSignAlgsExtension$CHCertSignatureSchemesProducer (java.base@17.0.13)
7696:             1             16  sun.security.ssl.CertSignAlgsExtension$CHCertSignatureSchemesUpdate (java.base@17.0.13)
7697:             1             16  sun.security.ssl.CertSignAlgsExtension$CRCertSignatureSchemesConsumer (java.base@17.0.13)
7698:             1             16  sun.security.ssl.CertSignAlgsExtension$CRCertSignatureSchemesProducer (java.base@17.0.13)
7699:             1             16  sun.security.ssl.CertSignAlgsExtension$CRCertSignatureSchemesUpdate (java.base@17.0.13)
7700:             1             16  sun.security.ssl.CertSignAlgsExtension$CertSignatureSchemesStringizer (java.base@17.0.13)
7701:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqConsumer (java.base@17.0.13)
7702:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqProducer (java.base@17.0.13)
7703:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqV2Consumer (java.base@17.0.13)
7704:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqV2Producer (java.base@17.0.13)
7705:             1             16  sun.security.ssl.CertStatusExtension$CTCertStatusResponseConsumer (java.base@17.0.13)
7706:             1             16  sun.security.ssl.CertStatusExtension$CTCertStatusResponseProducer (java.base@17.0.13)
7707:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestSpec (java.base@17.0.13)
7708:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestStringizer (java.base@17.0.13)
7709:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestV2Spec (java.base@17.0.13)
7710:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestsStringizer (java.base@17.0.13)
7711:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRespStringizer (java.base@17.0.13)
7712:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqConsumer (java.base@17.0.13)
7713:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqProducer (java.base@17.0.13)
7714:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqV2Consumer (java.base@17.0.13)
7715:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqV2Producer (java.base@17.0.13)
7716:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CHCertificateAuthoritiesConsumer (java.base@17.0.13)
7717:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CHCertificateAuthoritiesProducer (java.base@17.0.13)
7718:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CRCertificateAuthoritiesConsumer (java.base@17.0.13)
7719:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CRCertificateAuthoritiesProducer (java.base@17.0.13)
7720:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CertificateAuthoritiesStringizer (java.base@17.0.13)
7721:             1             16  sun.security.ssl.CertificateMessage$T12CertificateConsumer (java.base@17.0.13)
7722:             1             16  sun.security.ssl.CertificateMessage$T12CertificateProducer (java.base@17.0.13)
7723:             1             16  sun.security.ssl.CertificateMessage$T13CertificateConsumer (java.base@17.0.13)
7724:             1             16  sun.security.ssl.CertificateMessage$T13CertificateProducer (java.base@17.0.13)
7725:             1             16  sun.security.ssl.CertificateMessage$T13CertificateProducer$$Lambda$618/0x00000001005c9080 (java.base@17.0.13)
7726:             1             16  sun.security.ssl.CertificateRequest$T10CertificateRequestConsumer (java.base@17.0.13)
7727:             1             16  sun.security.ssl.CertificateRequest$T10CertificateRequestProducer (java.base@17.0.13)
7728:             1             16  sun.security.ssl.CertificateRequest$T12CertificateRequestConsumer (java.base@17.0.13)
7729:             1             16  sun.security.ssl.CertificateRequest$T12CertificateRequestProducer (java.base@17.0.13)
7730:             1             16  sun.security.ssl.CertificateRequest$T13CertificateRequestConsumer (java.base@17.0.13)
7731:             1             16  sun.security.ssl.CertificateRequest$T13CertificateRequestProducer (java.base@17.0.13)
7732:             1             16  sun.security.ssl.CertificateStatus$CertificateStatusAbsence (java.base@17.0.13)
7733:             1             16  sun.security.ssl.CertificateStatus$CertificateStatusConsumer (java.base@17.0.13)
7734:             1             16  sun.security.ssl.CertificateStatus$CertificateStatusProducer (java.base@17.0.13)
7735:             1             16  sun.security.ssl.CertificateVerify$S30CertificateVerifyConsumer (java.base@17.0.13)
7736:             1             16  sun.security.ssl.CertificateVerify$S30CertificateVerifyProducer (java.base@17.0.13)
7737:             1             16  sun.security.ssl.CertificateVerify$T10CertificateVerifyConsumer (java.base@17.0.13)
7738:             1             16  sun.security.ssl.CertificateVerify$T10CertificateVerifyProducer (java.base@17.0.13)
7739:             1             16  sun.security.ssl.CertificateVerify$T12CertificateVerifyConsumer (java.base@17.0.13)
7740:             1             16  sun.security.ssl.CertificateVerify$T12CertificateVerifyProducer (java.base@17.0.13)
7741:             1             16  sun.security.ssl.CertificateVerify$T13CertificateVerifyConsumer (java.base@17.0.13)
7742:             1             16  sun.security.ssl.CertificateVerify$T13CertificateVerifyProducer (java.base@17.0.13)
7743:             1             16  sun.security.ssl.ChangeCipherSpec$T10ChangeCipherSpecConsumer (java.base@17.0.13)
7744:             1             16  sun.security.ssl.ChangeCipherSpec$T10ChangeCipherSpecProducer (java.base@17.0.13)
7745:             1             16  sun.security.ssl.ChangeCipherSpec$T13ChangeCipherSpecConsumer (java.base@17.0.13)
7746:             1             16  sun.security.ssl.ClientHello$ClientHelloConsumer (java.base@17.0.13)
7747:             1             16  sun.security.ssl.ClientHello$ClientHelloKickstartProducer (java.base@17.0.13)
7748:             1             16  sun.security.ssl.ClientHello$ClientHelloProducer (java.base@17.0.13)
7749:             1             16  sun.security.ssl.ClientHello$D12ClientHelloConsumer (java.base@17.0.13)
7750:             1             16  sun.security.ssl.ClientHello$D13ClientHelloConsumer (java.base@17.0.13)
7751:             1             16  sun.security.ssl.ClientHello$T12ClientHelloConsumer (java.base@17.0.13)
7752:             1             16  sun.security.ssl.ClientHello$T13ClientHelloConsumer (java.base@17.0.13)
7753:             1             16  sun.security.ssl.ClientKeyExchange$ClientKeyExchangeConsumer (java.base@17.0.13)
7754:             1             16  sun.security.ssl.ClientKeyExchange$ClientKeyExchangeProducer (java.base@17.0.13)
7755:             1             16  sun.security.ssl.CookieExtension$CHCookieConsumer (java.base@17.0.13)
7756:             1             16  sun.security.ssl.CookieExtension$CHCookieProducer (java.base@17.0.13)
7757:             1             16  sun.security.ssl.CookieExtension$CHCookieUpdate (java.base@17.0.13)
